Operateur;lon;lat;2G;3G;4G
20820;-3.897507;48.613863;1;1;0
20810;-3.89737;48.613753;1;1;0
20801;-3.824302;48.068006;1;1;0
20810;-3.88178;48.509904;1;1;1
20801;-3.881766;48.510004;1;1;1
20820;-3.88167;48.51;1;1;1
20810;-3.823765;48.068127;1;1;1
20820;-3.823282;48.068246;1;1;1
20815;-3.823269;48.068247;0;1;1
20820;-3.884502;48.551365;1;1;0
20801;-3.884428;48.551423;1;1;0
20815;-3.878879;48.510271;0;1;1
20810;-3.798632;47.892833;1;1;1
20820;-3.798611;47.892771;1;1;1
20815;-3.798611;47.892771;0;1;1
20801;-3.82309;48.189693;1;1;1
20820;-3.818161;48.20097;1;1;1
20810;-3.817914;48.200939;1;1;1
20820;-3.869441;48.620175;1;1;0
20810;-3.869441;48.620175;1;1;0
20815;-3.869429;48.620185;0;1;0
20801;-3.869419;48.620213;1;1;0
20810;-3.820071;48.246694;1;1;1
20820;-3.819844;48.246608;1;1;1
20801;-3.75765;47.804983;1;1;1
20820;-3.757633;47.804957;1;1;1
20810;-3.757571;47.804888;1;1;1
20801;-3.855723;48.565474;1;1;1
20801;-3.856468;48.582361;0;1;0
20820;-3.775702;47.962323;1;1;1
20815;-3.775702;47.962323;0;1;1
20810;-3.775496;47.96229;1;1;1
20820;-3.852464;48.573202;1;1;1
20820;-3.801121;48.183883;1;1;1
20810;-3.801121;48.183883;1;1;1
20815;-3.801109;48.183892;0;1;1
20810;-3.850151;48.561471;1;1;1
20820;-3.84998;48.561517;1;1;1
20815;-3.849981;48.561526;0;1;1
20801;-3.758039;47.882374;1;1;0
20801;-3.74678;47.859014;1;1;1
20810;-3.746715;47.858927;1;1;1
20820;-3.74667;47.858885;1;1;1
20815;-3.746658;47.858894;0;1;1
20820;-3.83061;48.569432;1;0;0
20810;-3.831728;48.578614;1;1;0
20820;-3.831687;48.578616;1;1;0
20801;-3.830367;48.569762;1;1;0
20815;-3.826666;48.579447;0;1;1
20801;-3.826534;48.579373;1;1;0
20810;-3.824393;48.569438;1;1;0
20815;-3.821384;48.561394;0;1;1
20820;-3.825141;48.59278;1;0;0
20820;-3.807129;48.467676;1;1;1
20810;-3.806535;48.468017;1;1;1
20810;-3.815976;48.59076;1;1;1
20820;-3.815942;48.590708;1;1;1
20801;-3.81592;48.590745;1;1;1
20801;-3.811851;48.563188;1;1;1
20820;-3.719175;47.847496;1;1;0
20820;-3.715008;47.887496;1;1;1
20810;-3.715008;47.887496;1;1;1
20801;-3.751373;48.221423;1;1;0
20810;-3.788301;48.515284;1;1;0
20820;-3.790298;48.584196;1;1;1
20801;-3.698882;47.870933;1;1;0
20810;-3.790248;48.584226;1;1;0
20801;-3.783084;48.534381;1;1;0
20820;-3.782782;48.533622;1;1;1
20810;-3.78273;48.533643;0;0;1
20820;-3.802798;48.695893;1;1;0
20810;-3.802808;48.695973;1;1;1
20820;-3.802745;48.696013;1;1;1
20801;-3.802679;48.696026;1;1;1
20801;-3.692008;47.845096;1;1;1
20801;-3.781245;48.585427;1;1;0
20820;-3.749999;48.348234;1;1;1
20810;-3.749999;48.348234;1;1;1
20815;-3.749987;48.348243;0;1;0
20801;-3.749969;48.348317;1;1;0
20820;-3.708268;48.028879;1;1;1
20810;-3.708268;48.028879;1;1;1
20820;-3.750137;48.359947;1;1;1
20810;-3.750137;48.359947;0;0;1
20810;-3.77421;48.549208;1;1;0
20820;-3.694342;47.939041;1;1;1
20810;-3.694201;47.938887;1;1;1
20801;-3.694177;47.938906;1;1;0
20801;-3.676573;47.803173;1;1;0
20820;-3.750003;48.409274;1;1;1
20810;-3.750003;48.409274;1;1;1
20820;-3.697792;48.003168;1;1;1
20810;-3.697792;48.003168;1;1;1
20815;-3.697786;48.003331;0;1;1
20801;-3.697777;48.003368;1;1;1
20820;-3.768702;48.580093;1;1;0
20815;-3.768335;48.579997;0;1;1
20801;-3.696154;48.030076;1;1;1
20820;-3.706005;48.241983;1;1;1
20810;-3.706005;48.241983;1;1;1
20820;-3.658874;47.896219;1;1;1
20810;-3.658874;47.896219;1;1;1
20801;-3.655858;47.881624;1;1;0
20801;-3.655421;47.955112;1;0;0
20815;-3.640836;47.876389;0;1;1
20801;-3.721346;48.520489;1;1;0
20820;-3.628234;47.815985;1;1;1
20810;-3.628236;47.816003;1;1;1
20801;-3.6282;47.816032;1;1;1
20810;-3.717844;48.525283;1;1;0
20820;-3.717774;48.525269;1;1;0
20820;-3.717774;48.525269;1;1;1
20820;-3.725561;48.64527;1;1;1
20810;-3.72554;48.645425;1;1;1
20801;-3.725416;48.645414;1;1;0
20801;-3.672411;48.243049;1;1;0
20815;-3.722563;48.640403;0;1;1
20820;-3.645259;48.048166;1;1;1
20810;-3.645259;48.048166;1;1;1
20801;-3.661886;48.329794;1;1;0
20810;-3.688064;48.572494;1;1;0
20801;-3.687973;48.572526;1;1;0
20810;-3.584094;47.799467;1;1;0
20820;-3.584067;47.799468;1;1;0
20801;-3.584028;47.79948;1;1;0
20815;-3.674131;48.573323;0;1;1
20820;-3.674103;48.573316;1;1;0
20801;-3.615145;48.132375;1;1;0
20820;-3.636411;48.338857;1;1;1
20810;-3.636411;48.338857;0;0;1
20815;-3.636397;48.339174;0;1;1
20820;-3.619161;48.22046;1;1;0
20815;-3.619147;48.220461;0;1;0
20801;-3.619138;48.220497;1;1;0
20810;-3.618513;48.221002;1;1;0
20801;-3.608927;48.173927;1;1;0
20801;-3.615819;48.259997;1;1;0
20801;-3.567147;47.87127;1;1;0
20810;-3.667025;48.677382;1;1;1
20820;-3.667003;48.677428;1;1;1
20820;-3.560618;47.885209;1;1;1
20810;-3.560545;47.885159;1;1;1
20801;-3.560556;47.885249;1;1;1
20801;-3.543358;47.773585;1;1;1
20820;-3.543334;47.773605;1;1;1
20810;-3.543278;47.77359;1;1;1
20815;-3.585815;48.131907;0;1;1
20810;-3.585545;48.131904;1;1;1
20820;-3.585437;48.132009;1;1;1
20815;-3.551125;47.863046;0;1;1
20801;-3.550996;47.863198;1;1;1
20820;-3.550844;47.863053;1;1;1
20810;-3.545882;47.868514;1;1;0
20801;-3.545423;47.87665;1;1;0
20820;-3.582102;48.177804;1;1;1
20810;-3.582102;48.177804;1;1;1
20815;-3.584966;48.264125;0;1;1
20820;-3.584643;48.263927;1;1;0
20820;-3.535562;47.872224;1;1;1
20810;-3.535562;47.872224;1;1;1
20801;-3.533952;47.863302;1;1;0
20810;-3.515826;47.775105;1;1;0
20801;-3.514712;47.775312;1;1;0
20820;-3.62334;48.651939;1;1;1
20810;-3.623301;48.651959;0;0;1
20801;-3.575841;48.27648;0;1;1
20801;-3.623088;48.651998;1;1;0
20815;-3.623054;48.651946;0;1;1
20815;-3.531862;47.961245;0;1;1
20820;-3.530843;47.961383;1;1;1
20810;-3.530843;47.961383;1;1;1
20801;-3.530695;47.961491;1;1;0
20801;-3.569013;48.278341;1;1;1
20820;-3.604117;48.559122;1;1;1
20810;-3.604117;48.559122;1;1;1
20801;-3.569489;48.283885;1;1;0
20810;-3.569305;48.283823;1;1;0
20820;-3.569178;48.283884;1;1;0
20820;-3.598455;48.518345;1;1;0
20801;-3.545543;48.095318;1;1;0
20815;-3.598333;48.518343;0;1;1
20801;-3.605179;48.572693;1;1;0
20815;-3.518863;47.896987;0;1;1
20801;-3.518854;47.897023;1;1;0
20801;-3.614396;48.662312;1;1;0
20801;-3.496395;47.735421;1;1;0
20801;-3.560898;48.273249;0;0;0
20820;-3.506761;47.842619;1;1;1
20810;-3.506713;47.843317;1;1;1
20801;-3.546447;48.187032;1;1;0
20820;-3.555556;48.266855;1;1;1
20810;-3.555556;48.266855;1;1;0
20801;-3.553701;48.268457;1;1;1
20801;-3.488494;47.789675;1;1;1
20820;-3.488319;47.789676;1;1;1
20810;-3.488319;47.789676;1;1;1
20810;-3.574445;48.520076;1;1;1
20820;-3.574376;48.520179;1;1;1
20801;-3.538826;48.270095;0;1;0
20810;-3.45855;47.632743;1;1;0
20820;-3.458554;47.632779;1;1;1
20801;-3.458297;47.632974;1;1;1
20810;-3.467539;47.73602;1;1;0
20820;-3.467471;47.736015;0;1;0
20801;-3.498358;48.044445;1;1;1
20815;-3.473304;47.86425;0;1;1
20815;-3.493333;48.046944;0;1;1
20820;-3.493119;48.046739;1;1;1
20810;-3.493119;48.046739;1;1;1
20801;-3.58055;48.775015;1;1;1
20810;-3.579975;48.774785;1;1;1
20820;-3.579863;48.774656;1;1;1
20820;-3.579874;48.774746;1;1;0
20815;-3.579774;48.774923;0;1;1
20810;-3.531842;48.414214;1;1;0
20820;-3.531829;48.414441;1;1;0
20815;-3.531816;48.414441;0;1;0
20801;-3.531807;48.414478;1;1;0
20801;-3.549741;48.564807;1;1;0
20801;-3.575347;48.771223;1;1;0
20820;-3.549176;48.565831;1;0;0
20820;-3.491635;48.110928;1;1;1
20810;-3.491635;48.110928;1;1;1
20801;-3.438936;47.73584;1;1;1
20820;-3.438895;47.735833;1;1;0
20801;-3.50634;48.29762;1;1;0
20810;-3.553328;48.704756;1;1;0
20820;-3.553285;48.70474;1;1;1
20801;-3.44082;47.806615;1;1;0
20820;-3.440809;47.806634;1;1;1
20810;-3.440809;47.806634;1;1;0
20820;-3.447303;47.866055;1;1;1
20810;-3.447303;47.866055;1;1;1
20820;-3.55222;48.721658;1;1;0
20810;-3.428421;47.735787;1;1;1
20820;-3.428242;47.735743;1;1;1
20801;-3.428232;47.73577;1;1;0
20801;-3.556815;48.784536;1;1;0
20810;-3.556688;48.784065;1;1;1
20820;-3.556484;48.783751;1;1;1
20815;-3.426613;47.735887;0;1;1
20801;-3.44531;47.890835;1;1;0
20801;-3.549972;48.769326;1;1;1
20820;-3.547399;48.758421;1;1;0
20820;-3.547399;48.758421;1;1;1
20810;-3.547331;48.758425;0;0;1
20815;-3.548857;48.77121;0;1;1
20820;-3.414876;47.709847;1;1;0
20801;-3.414814;47.709887;1;1;1
20801;-3.53193;48.69243;1;1;0
20801;-3.420383;47.788478;1;1;0
20820;-3.531394;48.692288;1;1;1
20810;-3.531394;48.692288;0;0;1
20815;-3.531396;48.692297;0;1;1
20801;-3.490529;48.367028;1;1;0
20810;-3.417344;47.782956;1;1;1
20820;-3.417328;47.782939;1;1;1
20801;-3.416869;47.783018;1;1;1
20815;-3.416276;47.782662;0;1;1
20810;-3.528169;48.693313;1;1;0
20801;-3.407683;47.742534;1;1;0
20815;-3.404445;47.725555;0;1;1
20801;-3.40435;47.725542;1;1;0
20820;-3.435894;47.990829;1;1;1
20810;-3.435894;47.990829;1;1;1
20820;-3.493552;48.464082;1;1;0
20801;-3.49353;48.46412;1;1;0
20815;-3.493204;48.464228;0;1;0
20810;-3.493204;48.464228;1;1;0
20820;-3.460563;48.215553;1;1;1
20810;-3.460563;48.215553;0;0;1
20815;-3.460564;48.215562;0;1;1
20801;-3.46054;48.21559;1;1;0
20810;-3.524321;48.755075;0;1;0
20801;-3.524104;48.755195;1;1;0
20801;-3.497866;48.557856;1;1;1
20815;-3.397791;47.749443;0;1;1
20810;-3.397762;47.749535;1;1;0
20820;-3.458669;48.263766;1;1;0
20815;-3.458333;48.263893;0;1;1
20820;-3.394145;47.743069;1;1;1
20810;-3.394145;47.743069;1;1;1
20815;-3.394128;47.743142;0;1;1
20820;-3.520175;48.772656;1;1;0
20820;-3.520175;48.772656;1;1;1
20810;-3.520081;48.772671;1;1;1
20801;-3.389326;47.707103;1;1;1
20815;-3.519986;48.772784;0;1;1
20801;-3.421262;47.977112;1;1;0
20810;-3.488204;48.526224;1;1;1
20820;-3.488097;48.526456;1;1;1
20815;-3.488083;48.526457;0;1;1
20815;-3.403765;47.844227;0;1;1
20801;-3.390452;47.742973;1;1;1
20820;-3.414359;47.941698;1;1;1
20810;-3.414359;47.941698;1;1;1
20810;-3.387335;47.719042;1;1;1
20820;-3.387228;47.719156;1;1;1
20820;-3.401759;47.84161;1;1;1
20810;-3.401759;47.84161;1;1;0
20801;-3.401625;47.841608;1;1;0
20810;-3.498002;48.638836;1;1;0
20820;-3.497851;48.638826;1;1;1
20810;-3.390564;47.764052;1;1;1
20815;-3.390552;47.764179;0;1;1
20801;-3.39056;47.76435;1;1;1
20820;-3.390412;47.764123;1;1;1
20815;-3.493058;48.61036;0;1;1
20801;-3.493048;48.610388;1;1;1
20801;-3.384696;47.726148;1;1;0
20820;-3.462978;48.37092;1;1;1
20810;-3.462978;48.37092;1;1;1
20801;-3.390157;47.780373;1;1;0
20810;-3.515954;48.827413;1;1;0
20810;-3.506375;48.752031;1;1;1
20820;-3.506214;48.752058;1;1;1
20815;-3.506202;48.752068;0;1;1
20801;-3.509855;48.786541;1;1;1
20815;-3.380227;47.737978;0;1;1
20801;-3.514375;48.832597;1;1;1
20801;-3.512253;48.828418;1;1;1
20801;-3.375832;47.715959;1;1;1
20810;-3.378553;47.739198;1;1;1
20820;-3.378491;47.739238;1;1;1
20801;-3.375709;47.741042;1;1;1
20801;-3.3863;47.856026;1;1;0
20815;-3.371665;47.74148;0;1;1
20801;-3.37261;47.75584;1;1;1
20810;-3.370827;47.751575;1;1;1
20815;-3.37075;47.751607;0;1;1
20820;-3.370737;47.751607;1;1;1
20801;-3.367798;47.732336;1;1;1
20801;-3.368017;47.737624;1;1;1
20810;-3.369642;47.758891;1;1;1
20820;-3.369604;47.75902;1;1;1
20801;-3.36804;47.748991;1;1;1
20820;-3.497249;48.807984;1;1;1
20801;-3.4972;48.808032;1;1;1
20810;-3.497161;48.808043;0;0;1
20801;-3.488505;48.745858;1;1;1
20810;-3.488315;48.745977;0;1;0
20820;-3.464446;48.556657;1;1;1
20810;-3.464421;48.557001;1;1;0
20810;-3.363641;47.734395;1;1;1
20820;-3.363592;47.734434;1;1;1
20815;-3.363592;47.734434;0;1;1
20815;-3.363653;47.754504;0;1;1
20801;-3.363551;47.754437;1;1;1
20801;-3.360543;47.747431;1;1;1
20801;-3.355502;47.7083;1;1;0
20810;-3.356715;47.745762;1;1;1
20815;-3.356696;47.745826;0;1;1
20820;-3.356673;47.745746;1;1;1
20801;-3.356664;47.745782;1;1;1
20820;-3.475641;48.725685;1;1;0
20810;-3.475539;48.725853;1;1;1
20815;-3.358408;47.765508;0;1;1
20820;-3.47542;48.726103;1;1;1
20815;-3.475277;48.725831;0;1;1
20801;-3.475267;48.725859;1;1;1
20801;-3.357837;47.76599;1;1;1
20801;-3.412482;48.253773;1;1;0
20820;-3.483148;48.831437;1;1;0
20820;-3.413159;48.274743;1;1;1
20810;-3.413159;48.274743;1;1;1
20820;-3.473329;48.770553;1;1;1
20815;-3.47333;48.770562;0;1;1
20810;-3.473301;48.770546;0;0;1
20810;-3.452773;48.60519;1;1;0
20820;-3.452784;48.60528;1;1;1
20801;-3.472927;48.771053;1;1;0
20820;-3.361138;47.860773;1;1;1
20810;-3.361117;47.860828;1;1;1
20815;-3.361042;47.860868;0;1;1
20810;-3.352324;47.788214;1;1;1
20820;-3.4164;48.318935;1;1;0
20815;-3.416387;48.318944;0;1;0
20810;-3.416367;48.318891;1;1;0
20801;-3.416377;48.318972;1;1;0
20820;-3.352224;47.788273;1;1;1
20810;-3.350597;47.781273;0;1;0
20801;-3.468841;48.762007;1;1;1
20801;-3.475147;48.812732;1;1;0
20801;-3.351905;47.810918;1;1;0
20815;-3.471664;48.803952;0;1;0
20801;-3.343812;47.759917;1;1;1
20820;-3.461954;48.734442;1;1;0
20820;-3.461954;48.734442;1;1;1
20810;-3.461911;48.734426;0;0;1
20801;-3.473039;48.82566;1;1;0
20810;-3.472894;48.82538;1;1;0
20820;-3.347057;47.802549;1;1;1
20810;-3.347057;47.802549;1;1;1
20815;-3.346943;47.802492;0;1;1
20820;-3.418899;48.402774;1;1;1
20810;-3.418899;48.402774;1;1;1
20801;-3.460961;48.744594;1;1;1
20801;-3.418822;48.402697;1;1;0
20801;-3.341232;47.767362;1;1;1
20820;-3.340876;47.767408;1;1;1
20810;-3.340565;47.767046;1;1;1
20820;-3.340336;47.77848;1;1;1
20801;-3.340307;47.778347;1;1;1
20801;-3.332162;47.711157;0;0;0
20815;-3.339993;47.779086;0;1;1
20810;-3.339993;47.779086;1;1;1
20815;-3.336805;47.757525;0;1;0
20801;-3.336675;47.757559;0;1;1
20820;-3.336626;47.75749;1;1;1
20810;-3.336603;47.757518;1;1;0
20820;-3.458487;48.75997;1;1;1
20801;-3.454319;48.7314;1;1;1
20810;-3.457771;48.759919;1;1;1
20820;-3.329692;47.714118;1;1;1
20815;-3.32968;47.714127;0;1;1
20810;-3.329685;47.714289;1;1;1
20801;-3.455169;48.757316;1;1;1
20801;-3.329494;47.724711;1;1;0
20801;-3.330827;47.751077;1;1;1
20801;-3.442758;48.698347;1;1;0
20801;-3.339348;47.856835;1;1;0
20801;-3.454015;48.810457;1;1;1
20810;-3.450326;48.782024;1;1;1
20820;-3.450265;48.781974;1;1;1
20801;-3.45015;48.782034;1;1;0
20801;-3.41811;48.544686;1;1;0
20820;-3.355997;48.043078;1;1;1
20810;-3.355997;48.043078;1;1;1
20801;-3.316672;47.715572;1;1;0
20801;-3.439317;48.734964;1;1;1
20815;-3.439172;48.734891;0;1;1
20820;-3.438195;48.735268;1;1;0
20801;-3.43813;48.73529;0;0;0
20801;-3.434405;48.725014;0;1;0
20810;-3.434324;48.725018;1;1;0
20815;-3.320284;47.791656;0;1;0
20820;-3.393381;48.39883;1;1;0
20810;-3.393381;48.39883;1;1;0
20815;-3.393369;48.39884;0;1;0
20801;-3.393359;48.398868;1;1;0
20820;-3.430521;48.704585;1;1;1
20815;-3.430522;48.704594;0;1;1
20810;-3.430427;48.704816;1;1;1
20801;-3.441937;48.809242;1;1;0
20820;-3.31679;47.789769;1;0;0
20801;-3.316634;47.788576;1;1;0
20810;-3.432797;48.751;0;1;1
20820;-3.432651;48.751026;1;1;1
20810;-3.329346;47.925678;1;1;1
20801;-3.329327;47.925625;1;1;1
20820;-3.329304;47.925663;1;1;1
20815;-3.329304;47.925663;0;1;1
20810;-3.437302;48.818155;1;1;1
20801;-3.437263;48.818175;1;1;1
20820;-3.437146;48.818001;1;1;0
20810;-3.424498;48.760273;1;1;1
20810;-3.347639;48.130169;1;1;0
20820;-3.424345;48.760588;1;1;1
20820;-3.347153;48.13061;1;1;0
20815;-3.347153;48.13061;0;1;0
20801;-3.347143;48.130647;1;1;0
20810;-3.396622;48.542922;1;1;0
20820;-3.39976;48.611126;1;1;1
20810;-3.39976;48.611126;1;1;0
20820;-3.388061;48.54416;1;0;0
20810;-3.288703;47.758625;1;1;0
20801;-3.288612;47.758648;1;1;0
20810;-3.404439;48.725231;1;1;0
20820;-3.403374;48.725559;1;1;1
20801;-3.290982;47.798455;1;1;0
20810;-3.227223;47.310551;1;1;0
20801;-3.227188;47.310824;1;1;0
20820;-3.227138;47.310845;1;1;0
20801;-3.363388;48.464791;1;1;1
20815;-3.398822;48.786027;0;1;1
20820;-3.398458;48.787842;1;1;0
20810;-3.39797;48.788428;0;1;1
20820;-3.397923;48.788494;1;1;1
20820;-3.383762;48.707301;1;1;0
20801;-3.383739;48.707338;1;1;0
20820;-3.271897;47.80069;1;1;1
20810;-3.271852;47.800656;1;1;1
20801;-3.271837;47.800639;1;1;1
20815;-3.271666;47.800549;0;1;1
20810;-3.216154;47.352604;1;1;1
20820;-3.21612;47.352768;1;1;1
20801;-3.216024;47.352737;1;1;0
20810;-3.284518;47.985183;1;1;1
20820;-3.284179;47.985273;1;1;1
20815;-3.284166;47.985274;0;1;1
20801;-3.248822;47.697888;1;1;1
20815;-3.248288;47.704498;0;1;0
20820;-3.350283;48.565834;1;1;1
20810;-3.350283;48.565834;1;1;1
20810;-3.24707;47.703245;1;1;1
20820;-3.246954;47.703053;1;1;1
20820;-3.261698;47.829315;1;1;1
20815;-3.261698;47.829315;0;1;1
20810;-3.261698;47.829315;1;1;1
20801;-3.261485;47.828641;1;1;0
20820;-3.308708;48.231972;1;1;1
20801;-3.307857;48.232198;1;1;1
20810;-3.307777;48.232094;1;1;1
20820;-3.251955;47.797487;1;1;1
20815;-3.251956;47.797496;0;1;1
20801;-3.251924;47.79757;1;1;0
20820;-3.246607;47.763763;1;1;0
20815;-3.246402;47.763611;0;1;1
20801;-3.246393;47.763648;1;1;0
20820;-3.259312;47.895006;1;1;1
20810;-3.259312;47.895006;1;1;1
20815;-3.259313;47.895015;0;1;0
20801;-3.28019;48.097562;1;1;0
20820;-3.305823;48.330151;1;1;0
20810;-3.305823;48.330151;1;1;0
20815;-3.305824;48.33016;0;1;0
20801;-3.305814;48.330187;1;1;0
20820;-3.235428;47.749408;1;1;1
20810;-3.235428;47.749408;1;1;1
20801;-3.310851;48.386212;1;1;0
20820;-3.31061;48.386351;1;1;0
20810;-3.31061;48.386351;1;1;0
20815;-3.310598;48.38636;0;1;0
20801;-3.35214;48.771181;1;1;0
20815;-3.227089;47.72999;0;1;1
20820;-3.326541;48.566488;1;1;0
20801;-3.326534;48.566542;1;1;0
20820;-3.335557;48.647983;1;1;1
20810;-3.335557;48.647983;1;0;1
20810;-3.354737;48.810139;1;1;0
20815;-3.354685;48.810268;0;1;1
20801;-3.25386;47.972457;1;1;0
20801;-3.354373;48.81051;1;1;0
20820;-3.354167;48.810277;1;1;1
20810;-3.354167;48.810277;0;0;1
20801;-3.219977;47.70638;1;1;0
20801;-3.222671;47.73855;1;1;0
20810;-3.173569;47.339817;1;1;1
20820;-3.173354;47.339684;1;1;1
20820;-3.249593;48.081336;1;1;1
20810;-3.249593;48.081336;1;1;1
20801;-3.215194;47.814939;1;1;0
20801;-3.159562;47.342657;1;1;1
20820;-3.293341;48.481664;1;1;1
20810;-3.293341;48.481664;1;1;1
20820;-3.159441;47.342528;1;1;0
20815;-3.293328;48.481673;0;1;0
20810;-3.159115;47.346744;1;1;0
20810;-3.325654;48.757548;1;1;1
20820;-3.32554;48.757617;1;1;1
20801;-3.193737;47.657821;0;1;1
20810;-3.193657;47.657708;1;1;1
20820;-3.193607;47.657737;1;1;1
20810;-3.209627;47.80413;1;1;0
20801;-3.256907;48.237864;1;1;0
20820;-3.301491;48.629869;1;0;0
20801;-3.187636;47.675236;1;1;1
20801;-3.296975;48.624928;1;1;1
20815;-3.251106;48.245554;0;1;1
20820;-3.188868;47.722732;1;1;1
20810;-3.188868;47.722732;1;1;1
20820;-3.265104;48.376089;1;1;0
20815;-3.265104;48.376089;0;1;0
20810;-3.265104;48.376089;1;1;0
20801;-3.265095;48.376126;1;1;0
20801;-3.178512;47.665038;1;1;1
20801;-3.31247;48.806184;1;1;0
20810;-3.193509;47.835743;1;1;1
20820;-3.193417;47.835639;1;1;1
20820;-3.309733;48.81527;1;1;0
20820;-3.309733;48.81527;1;1;1
20815;-3.309719;48.815271;0;1;0
20810;-3.309639;48.815176;1;1;1
20820;-3.183668;47.775695;1;1;1
20810;-3.183668;47.775695;1;1;1
20810;-3.165849;47.638217;1;1;1
20820;-3.165849;47.638334;1;1;1
20820;-3.275073;48.565204;1;1;1
20810;-3.275073;48.565204;1;1;0
20801;-3.165788;47.638383;1;1;1
20815;-3.165285;47.637497;0;1;1
20801;-3.147703;47.52174;1;1;1
20810;-3.146989;47.522022;1;0;0
20810;-3.273902;48.609735;1;1;0
20801;-3.273697;48.609727;1;1;1
20820;-3.273614;48.609714;1;1;1
20801;-3.206564;48.070888;1;1;0
20820;-3.141118;47.510269;1;1;1
20810;-3.187522;47.956629;1;1;0
20801;-3.187302;47.956586;1;1;0
20801;-3.28054;48.752797;1;1;0
20801;-3.17093;47.837703;1;1;1
20820;-3.216499;48.234801;1;1;1
20810;-3.216499;48.234801;1;1;1
20810;-3.195654;48.074324;1;1;1
20820;-3.19556;48.074438;1;1;1
20820;-3.167332;47.838587;1;1;1
20815;-3.167332;47.838587;0;1;1
20810;-3.167332;47.838587;1;1;1
20801;-3.134747;47.558855;1;1;0
20801;-3.1671;47.841786;1;1;0
20801;-3.156414;47.768187;1;1;0
20810;-3.123744;47.491123;1;1;1
20820;-3.123579;47.491078;1;1;1
20801;-3.121299;47.479786;0;0;0
20801;-3.122635;47.492374;1;1;1
20815;-3.122618;47.492338;0;1;1
20820;-3.249241;48.580797;1;1;0
20801;-3.241473;48.522217;1;1;0
20810;-3.267496;48.790006;1;1;1
20801;-3.11313;47.481958;1;1;1
20820;-3.11318;47.482389;1;1;1
20810;-3.113105;47.48232;1;1;1
20820;-3.134828;47.676571;1;1;1
20810;-3.134828;47.676571;1;1;1
20801;-3.085102;47.294229;1;1;1
20810;-3.085033;47.294323;1;1;0
20820;-3.102217;47.473981;0;1;0
20820;-3.156829;47.97061;1;1;1
20810;-3.156829;47.97061;1;1;1
20815;-3.156674;47.970555;0;1;1
20820;-3.208424;48.414337;1;1;1
20810;-3.208424;48.414337;1;1;1
20801;-3.108478;47.596186;1;1;1
20810;-3.108381;47.596155;1;1;1
20820;-3.108356;47.596166;1;1;1
20810;-3.125707;47.768519;1;1;1
20820;-3.125565;47.768327;1;1;1
20801;-3.125485;47.768449;1;1;1
20820;-3.232821;48.743872;1;1;1
20810;-3.232821;48.743872;0;0;1
20815;-3.232807;48.743872;0;1;1
20801;-3.23502;48.778672;1;1;1
20820;-3.236818;48.800176;1;1;1
20810;-3.236818;48.800176;0;0;1
20815;-3.236387;48.8;0;1;1
20801;-3.087333;47.574877;1;1;0
20815;-3.189081;48.467193;0;1;1
20801;-3.189009;48.467043;1;1;1
20810;-3.188931;48.466957;1;1;0
20820;-3.188901;48.46694;1;0;0
20801;-3.219706;48.726684;1;1;0
20801;-3.086548;47.587521;1;1;1
20820;-3.086532;47.588081;1;1;1
20810;-3.086477;47.588066;1;1;1
20815;-3.104727;47.750243;0;1;1
20801;-3.104731;47.750279;1;1;1
20810;-3.170245;48.316776;1;1;1
20801;-3.170415;48.31915;1;1;1
20815;-3.085749;47.588122;0;1;1
20815;-3.170002;48.316671;0;1;1
20820;-3.170007;48.316942;1;1;1
20801;-3.157484;48.225289;1;1;0
20820;-3.151169;48.177938;1;1;0
20815;-3.151169;48.177938;0;1;0
20810;-3.151169;48.177938;1;1;0
20801;-3.151159;48.177965;1;1;0
20801;-3.196031;48.560169;1;1;0
20820;-3.09667;47.707775;1;1;1
20815;-3.096656;47.707775;0;1;1
20810;-3.096629;47.707885;1;1;1
20801;-3.107681;47.858875;1;1;0
20801;-3.074639;47.573183;0;0;0
20801;-3.074639;47.573183;0;1;0
20815;-3.187873;48.563609;0;1;1
20815;-3.215001;48.79417;0;1;1
20820;-3.187505;48.563601;1;1;1
20810;-3.214896;48.794094;1;1;0
20820;-3.071459;47.573611;1;1;1
20810;-3.071388;47.573569;1;1;1
20801;-3.07034;47.580774;0;1;1
20820;-3.142243;48.206021;1;1;1
20820;-3.068616;47.573831;0;1;0
20810;-3.140539;48.206461;1;1;1
20801;-3.069097;47.60924;1;1;0
20801;-3.07109;47.651106;1;1;0
20801;-3.079297;47.726275;1;1;0
20801;-3.109779;48.005158;1;1;0
20801;-3.058451;47.574893;1;1;1
20820;-3.182904;48.67934;1;1;1
20810;-3.182904;48.67934;0;0;1
20820;-3.145041;48.391448;1;1;0
20810;-3.145041;48.391448;1;0;0
20815;-3.145042;48.391457;0;1;0
20801;-3.145018;48.391485;1;1;0
20820;-3.057888;47.653797;1;1;1
20815;-3.057876;47.653807;0;1;1
20810;-3.057681;47.653853;1;1;1
20801;-3.161174;48.5501;1;1;1
20820;-3.082397;47.903076;1;1;1
20810;-3.082397;47.903076;1;1;1
20820;-3.045212;47.594034;1;1;1
20815;-3.045212;47.594034;0;1;1
20810;-3.045212;47.594034;1;1;1
20820;-3.151681;48.568882;1;1;1
20801;-3.151657;48.56891;1;1;1
20810;-3.15497;48.597061;1;1;0
20810;-3.151647;48.568938;1;1;1
20820;-3.037241;47.578802;1;1;1
